,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,14.0,14.2,14.2,17.8,17.0,16.3,15.8,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.8,14.8,14.6,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
11,14.6,14.3,14.2,24.5,22.1,20.3,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
12,14.8,14.5,14.3,14.4,14.3,14.2,14.3,14.3,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
13,36.3,22.1,20.3,17.8,17.0,16.3,15.8,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,15.4,15.4,15.4,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
14,14.0,14.3,14.2,14.5,14.5,14.3,14.4,14.4,14.3,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.1,15.1,15.1,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
15,14.8,14.5,14.3,14.4,14.3,14.2,14.6,14.5,14.4,14.8,14.8,14.8,14.6,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
16,24.5,17.8,17.0,15.8,15.8,15.4,14.8,14.8,14.6,14.6,14.6,14.5,14.5,15.4,15.4,15.4,15.4,15.1,15.1,15.1,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8
17,61.6,36.3,27.5,22.1,20.3,18.9,17.8,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.1,15.1,14.8,14.8,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8
18,17.8,15.8,15.4,14.8,14.6,14.6,14.5,14.4,14.5,14.5,14.6,14.5,14.5,14.5,14.6,14.8,14.8,14.6,15.1,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8
19,17.8,15.8,15.4,14.8,14.6,14.6,14.6,14.5,14.4,14.3,15.4,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
20,15.4,14.6,14.5,14.3,14.3,14.2,18.9,17.8,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
21,15.4,14.6,14.5,14.4,14.3,14.3,14.8,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
22,14.2,14.0,20.3,17.8,17.0,15.8,15.8,15.4,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
23,14.1,14.0,16.3,15.4,15.4,14.8,14.8,14.6,14.5,14.5,14.4,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.6,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
24,14.2,14.0,24.5,20.3,20.3,17.8,17.0,17.0,15.8,15.4,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
25,14.1,14.2,14.2,14.3,14.2,14.4,14.3,14.6,14.5,14.5,14.4,14.8,14.6,14.6,14.6,14.6,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
26,14.0,31.3,24.5,20.3,18.9,17.8,17.0,16.3,15.8,15.4,15.4,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
27,14.0,31.3,27.5,22.1,20.3,18.9,17.8,17.0,15.8,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,14.8,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,15.1,15.1,15.1,15.1
28,17.0,15.4,15.1,14.6,14.6,14.5,14.4,14.4,14.3,15.1,14.8,14.8,14.8,14.8,14.6,15.4,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,15.1,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,14.8,15.1,15.1,15.1,15.1,15.1
29,17.8,15.8,15.4,14.8,14.6,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,14.8,15.1,14.8,14.8,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8
30,14.8,14.5,14.4,14.3,14.2,17.8,17.0,16.3,15.8,15.4,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,15.1,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8,15.1,15.1,14.8,15.1,14.8,14.8,14.8,15.1,15.1,15.1,14.8,14.8,14.8
31,14.8,14.5,14.4,14.3,14.2,17.8,17.8,17.0,15.8,15.8,15.4,15.4,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,14.8,14.8,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8
32,230.4,92.8,61.6,36.3,36.3,31.3,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,16.3,16.3,16.3,16.3,16.3,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
33,92.8,36.3,31.3,24.5,22.1,20.3,18.9,17.8,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
34,14.4,14.2,14.3,14.2,20.3,18.9,17.8,17.0,15.8,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1
35,14.1,14.2,14.3,14.2,16.3,15.8,15.4,15.4,14.8,14.8,14.6,14.6,14.6,14.5,15.1,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,14.8,15.1,14.8,14.8,14.8,15.1,14.8,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
36,14.0,15.4,15.1,14.8,14.8,14.8,14.6,14.5,14.5,14.4,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,15.1,15.1,15.1,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,15.1
37,14.6,14.5,14.5,14.4,14.3,14.5,14.4,15.1,14.8,14.6,15.1,14.8,14.8,14.8,14.8,14.8,14.6,15.1,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,14.8,15.1,14.8,14.8,14.8,15.1,15.1,15.1
38,14.3,14.2,14.2,14.5,14.4,14.5,14.4,15.1,14.8,14.6,14.8,14.6,15.4,15.1,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,14.8,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
39,15.4,14.6,14.5,14.5,14.5,14.4,14.4,14.8,14.6,14.5,14.5,14.5,15.4,15.4,15.4,15.1,15.1,15.1,15.1,14.8,15.4,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
40,230.4,92.8,61.6,50.9,36.3,31.3,27.5,24.5,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
41,15.4,14.8,14.6,14.5,14.5,14.4,14.4,14.4,15.4,15.1,15.1,14.8,14.8,14.6,15.4,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,14.8,14.8,15.1,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8
42,14.5,14.3,14.2,14.2,14.5,14.5,14.5,14.4,15.4,15.1,14.8,14.8,14.8,14.6,15.4,15.4,15.1,15.1,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,14.8,14.8
43,17.0,15.4,14.8,14.6,14.5,14.4,14.5,14.4,14.8,14.6,14.6,14.5,14.6,14.6,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8
44,31.3,22.1,20.3,17.8,17.0,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.8,14.8,14.6,15.1,15.1,15.1,14.8,15.4,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,14.8,15.1,14.8,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,14.8,14.8,14.8,15.1,14.8,15.1,14.8,15.1,15.1
45,14.1,14.1,14.2,14.2,14.2,14.5,14.4,14.4,14.3,14.8,14.6,14.6,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,14.8,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1
46,22.1,17.8,17.0,15.8,15.4,15.4,14.8,14.8,14.6,14.6,14.6,15.1,14.8,15.1,15.1,14.8,14.8,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,14.8,14.8,14.8,15.1,15.1,15.1,15.1,15.1
47,14.0,14.0,14.0,14.5,14.4,14.3,14.3,14.3,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
