,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.81,0.0,0.0,0.0,3594213.0,135605.0,54912561.6,0.0,54912561.6
1,1.66,0.08,0.05,3375.35,3594213.0,124421.82,52058566.65,0.0483,52061942.0
2,1.54,0.15,0.07,6382.4,3594213.0,115460.09,51143089.74,0.0361,51149472.14
3,1.45,0.2,0.07,8321.47,3594213.0,108586.0,50842307.34,0.0332,50850628.81
4,1.42,0.21,0.08,9657.31,3594213.0,106588.12,50719472.35,0.0212,50729129.660000004
5,1.41,0.22,0.08,11713.38,3594213.0,105797.68,50633571.32,0.0206,50645284.7
6,1.37,0.24,0.08,13903.18,3594213.0,102935.69,50552187.36,0.0177,50566090.54
7,1.34,0.26,0.08,14725.58,3594213.0,100619.85,50520341.59,0.0142,50535067.17
8,1.33,0.26,0.08,15576.54,3594213.0,99677.2,50500491.12,0.0121,50516067.66
9,1.32,0.27,0.08,16178.6,3594213.0,98996.33,50485857.09,0.0117,50502035.690000005
10,1.31,0.28,0.08,16809.98,3594213.0,98136.74,50475894.32,0.0084,50492704.3
11,1.31,0.28,0.08,16973.6,3594213.0,98260.22,50474197.32,0.0037,50491170.92
12,1.31,0.28,0.08,17093.64,3594213.0,97927.38,50473045.01,0.0026,50490138.65
13,1.31,0.28,0.08,17105.5,3594213.0,97905.63,50473000.94,0.0011,50490106.44
14,1.31,0.28,0.08,17105.5,3594213.0,97905.63,50473000.94,0.0005,50490106.44
