,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,14.0,36.3,31.3,24.5,22.1,22.1,20.3,20.3,17.8,17.8,17.0,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4
11,15.1,14.6,14.5,14.5,14.4,14.8,14.6,14.6,14.5,15.4,15.1,14.8,14.8,14.8,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
12,15.8,15.4,14.8,14.8,14.6,14.8,14.6,14.6,14.5,15.8,15.8,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
13,15.4,14.8,14.6,14.6,14.5,14.5,14.4,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
14,15.8,15.4,15.1,14.8,14.6,14.6,14.5,15.8,15.4,15.1,14.8,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,14.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
15,15.8,15.4,14.8,14.6,14.6,14.5,14.5,14.6,14.8,14.6,14.6,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
16,15.8,15.4,14.8,14.8,14.6,14.5,14.6,14.5,15.4,15.4,15.1,14.8,14.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
17,14.4,14.3,14.6,14.6,14.5,14.5,15.8,15.4,15.1,15.1,14.8,14.8,14.8,15.4,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4
18,14.5,14.4,14.5,14.5,14.5,14.4,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
19,50.9,31.3,27.5,24.5,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
20,16.3,15.8,15.4,14.8,14.8,14.6,14.6,14.5,15.8,15.8,15.4,15.4,15.4,15.1,14.8,15.1,15.1,14.8,15.4,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
21,14.4,14.3,14.3,14.5,14.4,20.3,18.9,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4
22,15.4,15.1,14.8,14.6,14.6,15.4,15.4,15.1,14.8,14.8,14.6,14.8,14.6,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
23,15.4,14.8,14.6,14.6,14.5,14.8,14.6,14.6,14.6,14.6,15.8,15.4,15.4,15.4,15.1,15.1,15.1,15.1,14.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4
24,14.8,14.6,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,16.3,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
25,15.8,15.4,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4
26,15.1,14.6,14.5,14.5,14.5,14.4,15.8,15.8,15.4,15.1,15.1,14.8,14.8,14.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
27,17.8,17.0,15.8,15.8,15.4,15.1,14.8,14.8,14.6,15.1,14.8,14.8,14.8,14.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4
28,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.6,14.5,17.8,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
29,14.0,17.8,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.6,14.8,14.6,14.8,15.4,15.1,15.1,15.1,14.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4
30,24.5,20.3,17.8,17.8,17.0,15.8,15.8,15.8,15.4,15.1,14.8,15.1,14.8,15.8,15.8,15.4,15.4,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
31,22.1,20.3,17.8,17.0,17.0,15.8,15.8,15.4,15.4,15.1,14.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
32,20.3,17.8,17.0,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.6,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
33,27.5,22.1,20.3,18.9,17.8,17.0,16.3,16.3,15.8,15.4,15.4,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.1,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4
34,31.3,24.5,20.3,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
35,24.5,20.3,18.9,17.8,17.0,16.3,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
36,31.3,24.5,22.1,20.3,17.8,17.8,17.0,17.0,15.8,15.8,15.8,15.4,15.4,15.1,15.1,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
37,230.4,144.6,115.5,92.8,61.6,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
38,20.3,17.8,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.6,14.8,14.6,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
39,24.5,20.3,18.9,17.8,17.0,16.3,15.8,15.8,15.4,15.4,15.1,14.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4
40,36.3,27.5,24.5,22.1,20.3,18.9,17.8,17.8,17.0,16.3,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
41,22.1,18.9,17.8,17.0,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.6,14.8,14.8,14.8,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.8,15.4,15.4,15.4,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4
42,36.3,31.3,24.5,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
43,17.8,17.0,15.8,15.8,15.4,15.1,14.8,14.8,14.6,14.8,14.6,15.8,15.4,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
44,15.4,14.8,14.6,14.6,14.6,14.6,14.6,14.6,15.1,14.8,14.8,15.4,15.1,15.1,15.1,14.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
45,14.0,14.6,14.6,14.5,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.8,14.8,15.1,15.1,14.8,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
46,14.8,15.1,15.1,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.8,15.1,15.1,15.1,15.1,15.1,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.4
47,14.1,14.0,14.5,14.5,14.4,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.8,14.8,14.8,14.8,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.1
