,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
11,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
12,17.0,14.5,14.3,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
13,16.3,14.4,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
15,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
16,14.6,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.0,14.1,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.0,14.0,14.0,14.1,14.0,14.1,14.0,14.0,14.0,14.0
17,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.0,14.1,14.0,14.1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.0
18,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.0,14.0,14.1,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0
19,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.2,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.1,14.1,14.0,14.1,14.0,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.1,14.1,14.0,14.0,14.0
20,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.0,14.2,14.0,14.1,14.0,14.1,14.0,14.2,14.0,14.1,14.0,14.2,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.0,14.1,14.1,14.0,14.1,14.1,14.0,14.0,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.0,14.0,14.1,14.1,14.0,14.1,14.1,14.0,14.0,14.0
21,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.2,14.0,14.1,14.0,14.2,14.0,14.1,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.1,14.0,14.2,14.0,14.2,14.0,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.2,14.0,14.2,14.1,14.0,14.2,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1
22,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.1,14.0,14.2,14.0,14.1,14.1,14.0,14.2,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.1,14.0,14.2,14.0,14.2,14.0,14.2,14.0,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.0,14.2,14.1,14.0,14.2,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1
23,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.2,14.1,14.1,14.0,14.1,14.0,14.2,14.1,14.1,14.0,14.2,14.0,14.2,14.2,14.0,14.2,14.1,14.1,14.0,14.2,14.1,14.1,14.0,14.2,14.0,14.2,14.1,14.0,14.2,14.1,14.0,14.2,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1
24,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.2,14.0,14.2,14.1,14.0,14.2,14.0,14.2,14.1,14.1,14.0,14.2,14.1,14.1,14.0,14.2,14.1,14.1,14.0,14.2,14.2,14.0,14.2,14.0,14.1,14.1,14.0,14.2,14.1,14.0,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
25,14.8,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.2,14.1,14.0,14.2,14.2,14.2,14.1,14.0,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.1
26,14.8,14.2,14.0,14.2,14.0,14.2,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
27,14.0,14.0,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.2,14.2
28,14.0,14.4,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
29,15.1,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.5,14.4,14.4,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
30,36.3,17.0,15.4,14.8,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.5,14.6,14.5,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
31,15.8,14.3,14.3,14.3,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6
32,17.8,14.6,14.3,14.3,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8
33,14.1,14.5,14.2,14.3,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8
34,14.8,14.2,14.5,14.5,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8
35,14.0,14.0,14.6,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,15.1,15.1
36,230.4,36.3,22.1,18.9,16.3,15.4,15.1,15.1,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1
37,31.3,17.0,15.1,14.6,15.4,15.1,15.1,15.1,14.8,15.4,14.8,15.4,14.8,15.1,14.8,15.4,14.8,15.1,14.8,15.4,14.8,15.1,15.1,15.1,14.8,15.4,14.8,15.4,14.8,15.1,15.1,14.8,15.4,14.8,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
38,230.4,31.3,22.1,18.9,15.8,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.4,14.8,15.4,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4
39,14.6,14.0,15.4,14.8,15.4,14.8,15.8,15.1,15.4,14.8,15.4,14.8,15.4,15.4,14.8,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,14.8,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.1
40,17.0,14.6,14.3,14.8,15.1,15.4,15.4,15.4,15.1,15.4,15.4,14.8,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4
41,14.0,15.8,14.8,14.8,15.4,15.4,15.4,15.4,15.1,15.8,15.1,15.8,15.4,15.1,15.8,15.1,15.4,15.4,15.1,15.8,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4
