,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
17,14.0,14.3,15.1,14.8,15.4,15.1,15.1,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4
18,14.0,14.8,14.8,15.4,14.8,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
19,22.1,17.0,15.4,15.1,15.1,15.4,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8
20,20.3,16.3,15.4,15.1,15.4,15.4,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4
21,15.8,14.8,15.8,15.4,15.4,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
22,14.8,15.4,14.8,17.0,15.8,15.4,17.0,16.3,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
23,15.4,14.8,15.1,15.4,15.4,17.0,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
24,17.0,15.1,15.4,15.4,17.0,15.8,15.8,16.3,16.3,15.8,16.3,16.3,15.8,15.8,15.8,15.8,16.3,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
25,14.6,15.8,15.1,15.4,17.8,17.0,16.3,15.8,17.0,16.3,15.8,16.3,16.3,15.8,15.8,16.3,15.8,16.3,16.3,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8
26,14.0,27.5,20.3,17.8,17.0,15.8,17.0,16.3,15.8,16.3,16.3,16.3,15.8,16.3,15.8,17.0,16.3,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,15.8,16.3,16.3,16.3,15.8,16.3,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8
27,15.8,15.4,15.4,15.8,15.8,17.8,17.0,17.0,15.8,17.0,17.0,16.3,16.3,16.3,16.3,15.8,17.0,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,15.8,15.8,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,16.3,16.3,16.3
28,15.4,14.8,24.5,22.1,17.8,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,15.8,17.0,16.3,15.8,17.0,17.0,16.3,15.8,16.3,16.3,16.3,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3
29,16.3,15.4,15.8,16.3,16.3,16.3,17.8,17.0,17.0,16.3,16.3,16.3,17.0,17.0,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,15.8,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
30,15.8,17.0,15.8,20.3,17.0,17.0,15.8,17.0,17.0,16.3,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
31,20.3,16.3,16.3,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,16.3,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,16.3,16.3,17.0,17.0,17.0,16.3,17.0,16.3,16.3,17.0,17.0,17.0,16.3,17.0,16.3,16.3,17.0,17.0,16.3,17.0,17.0,17.0
32,61.6,27.5,20.3,17.8,17.0,17.0,17.0,17.0,16.3,17.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,16.3,16.3
33,36.3,20.3,17.8,16.3,20.3,17.8,17.0,16.3,17.0,17.0,17.0,16.3,17.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,16.3,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,16.3,17.0,17.0
34,20.3,17.0,17.0,17.0,17.0,17.0,16.3,17.8,17.0,17.0,16.3,17.8,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0
35,31.3,20.3,17.0,17.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.8,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,16.3
36,36.3,22.1,17.8,17.0,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0
37,15.8,15.8,18.9,17.0,17.0,17.8,17.0,16.3,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,16.3,16.3,16.3,17.0,16.3,17.0,16.3,16.3,16.3,17.0,17.0,16.3,17.0,17.0
38,17.0,15.8,17.8,17.0,17.8,17.0,17.0,17.0,17.0,17.0,16.3,17.8,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,16.3,16.3,17.0,16.3,16.3,16.3,17.0,16.3,17.0,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3
39,14.0,27.5,20.3,17.8,17.0,17.0,17.0,17.0,17.0,16.3,17.8,17.8,17.0,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,16.3,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
40,36.3,22.1,17.8,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,16.3,17.0,16.3,17.0,17.0,16.3,16.3,17.0,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3
41,17.8,15.8,16.3,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,16.3,16.3,17.0,16.3,17.0,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
42,17.0,15.4,17.0,17.0,17.0,17.8,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
43,14.3,16.3,15.8,20.3,17.8,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0,16.3,16.3,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,15.8,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
44,14.3,17.8,17.0,17.0,17.0,17.8,17.8,17.0,17.8,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
45,15.8,14.8,17.8,17.0,17.8,17.0,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,16.3,16.3,16.3,17.0,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
46,27.5,18.9,17.0,17.0,18.9,17.8,17.8,17.8,17.0,17.8,17.8,17.0,17.0,17.8,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,16.3,17.0,16.3,17.0,16.3,17.0,17.0,16.3,17.0,16.3,16.3
47,230.4,75.2,42.7,31.3,24.5,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.8,17.0,17.8,17.0,17.8,17.0,17.0,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
