,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
17,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.3,14.0,14.3,14.1,14.1,14.2,14.1,14.1,14.1,14.0,14.3,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.1,14.2,14.1,14.2,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
18,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.3,14.2,14.0,14.3,14.2,14.2,14.1,14.2,14.0,14.3,14.2,14.1,14.1,14.2,14.0,14.2,14.2,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.2,14.2
19,14.1,14.0,14.0,14.1,14.0,14.3,14.1,14.1,14.1,14.0,14.4,14.3,14.1,14.2,14.2,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.1,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.1,14.2,14.1,14.1
20,14.5,14.0,14.2,14.0,14.3,14.1,14.2,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2
21,14.0,14.0,14.0,14.0,14.3,14.2,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2
22,14.4,14.2,14.0,14.5,14.3,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3
23,17.0,14.6,14.5,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3
24,17.8,14.8,14.5,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.4,14.4,14.3,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
25,17.8,14.8,14.5,14.3,14.4,14.3,14.3,14.4,14.4,14.4,14.3,14.5,14.4,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.5,14.4,14.5,14.4,14.5,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.5,14.4,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.4,14.5,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.5,14.5
26,230.4,42.7,24.5,18.9,16.3,15.1,14.6,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.5,14.6,14.6,14.5,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.6,14.5,14.5,14.6,14.5,14.5,14.6,14.6,14.6,14.6,14.6
27,14.0,14.0,14.5,14.3,14.5,14.3,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.6,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.5,14.5,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.6,14.6,14.5,14.5
28,15.8,14.5,14.3,14.6,14.3,14.8,14.5,14.6,14.6,14.4,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6
29,14.6,14.2,14.5,14.3,14.6,14.4,14.6,14.5,14.5,14.8,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
30,22.1,15.8,14.8,14.5,14.3,14.8,14.6,14.5,14.6,14.6,14.5,14.8,14.5,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.6
31,16.3,14.5,14.3,15.1,14.5,14.5,14.5,14.8,14.8,14.5,14.6,14.8,14.6,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.8
32,14.0,14.3,14.5,14.3,15.1,14.5,14.6,14.5,14.8,14.5,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.6,14.8,14.8,14.6,14.6,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.8
33,14.0,14.3,14.4,14.5,14.5,14.5,14.6,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.6,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8
34,14.0,14.5,14.4,14.6,14.4,15.1,14.6,14.8,14.6,14.8,14.8,14.6,15.1,14.6,14.8,14.8,14.6,14.8,14.8,14.6,15.1,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8
35,14.0,14.8,14.5,14.5,14.6,14.5,14.8,14.6,14.6,15.4,14.6,15.1,14.6,15.1,14.8,14.8,14.6,15.1,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,15.1,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
36,14.0,15.4,14.6,14.5,14.6,14.6,14.6,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8
37,17.0,14.6,14.4,15.1,14.5,15.4,14.8,14.8,15.1,14.8,15.1,14.8,15.4,14.8,15.1,14.8,15.4,14.8,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.4,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,15.1,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,15.1,14.8,14.8,15.1,14.8,15.1,15.1,14.8,14.8,15.1,14.8,14.8,15.1,15.1,15.1
38,14.6,14.2,14.8,14.5,15.1,14.6,15.1,14.8,15.1,15.1,14.8,15.4,14.8,15.4,15.1,15.1,14.8,15.4,14.8,15.1,15.1,15.1,14.8,15.4,14.8,15.1,15.1,15.1,14.8,15.4,14.8,15.4,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1
39,14.0,15.4,14.6,14.6,14.8,15.4,15.1,15.1,15.1,15.1,14.8,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,14.8,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
40,14.0,15.8,14.8,14.6,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.8,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.1
41,15.4,14.3,14.6,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
42,15.4,14.3,14.6,17.0,15.8,17.0,15.8,16.3,15.8,17.0,15.8,15.8,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8
43,14.0,14.0,17.0,15.8,17.0,15.8,16.3,15.8,17.0,15.4,17.0,15.8,16.3,15.8,15.8,16.3,15.8,16.3,15.8,16.3,15.8,15.8,15.8,16.3,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8
44,17.0,14.6,17.8,17.8,17.8,16.3,17.8,17.0,17.0,17.0,17.0,16.3,16.3,17.0,15.8,17.0,17.0,15.8,16.3,16.3,17.0,15.8,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,15.8,16.3,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
45,14.5,22.1,18.9,22.1,17.8,18.9,17.0,18.9,17.8,17.8,17.0,17.8,17.8,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
46,16.3,36.3,24.5,20.3,20.3,18.9,20.3,17.8,20.3,18.9,18.9,20.3,18.9,20.3,17.8,18.9,18.9,18.9,18.9,18.9,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,20.3,18.9,18.9,18.9,18.9,18.9,18.9,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
