,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
10,14.2,14.3,14.3,14.3,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
11,14.2,14.5,14.4,14.4,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,15.1,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,15.1,15.1,14.8,14.8,15.1,14.8,14.8
12,14.5,14.3,14.5,14.6,14.8,14.8,15.4,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,14.8,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1
13,14.5,14.2,15.4,14.6,15.8,15.4,15.1,14.8,15.8,15.4,15.1,15.1,14.8,15.4,15.1,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1
14,14.3,14.8,14.5,15.4,14.8,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.1,15.1,14.8,15.4,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
15,14.6,14.5,14.6,17.0,15.8,15.4,15.1,15.8,15.4,15.4,15.1,15.4,15.4,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.4,15.1,15.1,15.4,15.1,15.1,15.1
16,14.6,14.6,14.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.4,15.4,15.1,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.4
17,27.5,17.8,15.8,15.4,15.4,15.4,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4
18,14.4,14.5,17.8,16.3,15.4,15.8,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4
19,144.6,42.7,24.5,20.3,17.0,15.8,15.8,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
20,14.2,18.9,17.0,15.4,17.8,17.0,16.3,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
21,15.4,15.4,15.4,18.9,17.0,15.8,16.3,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.8,15.4,15.4,15.4
22,61.6,24.5,18.9,16.3,15.4,17.8,17.0,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4
23,61.6,24.5,20.3,17.0,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.8
24,14.1,31.3,20.3,17.0,15.8,15.8,16.3,15.8,15.4,16.3,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.8
25,20.3,15.4,16.3,15.8,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.4
26,230.4,61.6,31.3,22.1,17.8,17.0,15.8,15.8,17.0,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8
27,42.7,20.3,17.8,15.8,15.8,17.0,15.8,17.0,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8
28,17.8,15.4,15.8,15.8,16.3,15.8,16.3,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.8
29,50.9,22.1,17.8,15.8,15.8,15.8,16.3,15.8,15.8,15.4,16.3,15.8,15.8,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.8,15.4,15.8,15.8
30,17.8,15.8,15.4,20.3,17.0,16.3,15.8,15.8,15.8,15.8,15.4,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.8,15.8,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4
31,14.0,31.3,22.1,17.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
32,22.1,15.8,16.3,15.4,17.0,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
33,14.8,14.6,24.5,20.3,17.0,15.8,15.8,15.4,15.8,15.8,15.4,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4
34,31.3,17.8,15.8,15.4,15.8,15.4,16.3,15.8,15.4,15.4,15.8,15.8,15.4,15.8,15.4,15.4,15.4,15.4,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4
35,22.1,16.3,15.4,16.3,15.4,15.8,15.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4
36,14.3,16.3,15.4,15.4,15.1,15.8,15.4,15.4,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.1,15.1,15.4,15.1,15.1,15.4,15.4,15.1,15.1,15.1,15.1,15.1
37,14.3,18.9,16.3,15.1,15.4,15.4,15.4,15.1,15.4,15.4,15.4,15.4,15.1,15.4,15.1,15.4,15.4,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.4,15.1,15.4,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1
38,15.8,14.6,15.8,14.8,17.0,15.8,15.4,15.4,15.1,15.4,15.4,15.4,15.1,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
39,16.3,14.8,14.8,15.1,14.8,15.4,15.1,15.4,15.1,15.4,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.4,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1
40,15.8,14.6,14.6,16.3,15.4,14.8,15.8,15.4,15.4,15.1,15.4,15.1,15.1,15.1,15.1,14.8,15.4,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,15.1,15.1,15.1,15.1,14.8,15.1,15.1,15.1
41,14.6,14.5,14.5,14.8,14.8,14.8,15.1,14.8,15.4,15.1,14.8,15.4,15.1,15.1,14.8,15.4,15.1,15.1,14.8,15.1,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,15.1,15.1,15.1,14.8,14.8,14.8,14.8
42,14.0,15.1,14.6,14.6,14.8,14.8,14.6,15.4,15.4,15.1,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,15.1,15.1,14.8,14.8,15.1,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
43,14.1,14.2,14.4,14.4,14.8,14.8,14.6,14.6,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.8
44,14.5,14.2,14.2,14.8,14.5,14.6,14.6,14.6,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.8
45,14.0,14.0,14.5,14.3,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.8
46,14.0,14.3,14.3,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
47,20.3,15.8,14.8,14.6,14.6,14.6,14.6,14.8,14.6,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
